label,key,wave,stance_1,stance_2,polarity,explicitness,strength,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,54cc4241bdbfff9e,1,I avoid eating red meat,My partner is also reducing meat consumption,positive,explicit,70,2,7,0.3522621045406001,0.3195914166872712,0.3522621045406001,0.3195914166872712
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I am unwilling to butcher cows or pigs,I avoid eating beef and pork,positive,explicit,95,0,-1,0.073374388934516,0.0531322386182912,0.0357070509094518,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I avoid eating beef and pork,I consider health when choosing meat,positive,explicit,90,-1,-1,0.0531322386182912,0.1970805407044522,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I avoid eating beef and pork,I consider price when choosing meat,positive,explicit,60,-1,0,0.0531322386182912,0.4646382707588193,,0.4646382707588193
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I avoid eating beef and pork,I consider ethics when eating meat,positive,explicit,70,-1,0,0.0531322386182912,0.0628156598457767,,0.0475351052442783
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I consider animal intelligence,I am unwilling to butcher cows or pigs,positive,explicit,85,5,0,1.0,0.073374388934516,1.0,0.0357070509094518
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I consider animal intelligence,I avoid eating beef and pork,positive,explicit,80,5,-1,1.0,0.0531322386182912,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I consider animal intelligence,I consider ethics when eating meat,positive,explicit,88,5,0,1.0,0.0628156598457767,1.0,0.0475351052442783
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I consider ethics when eating meat,I am unwilling to butcher cows or pigs,positive,explicit,80,0,0,0.0628156598457767,0.073374388934516,0.0475351052442783,0.0357070509094518
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I consider health when choosing meat,I primarily eat chicken,positive,explicit,92,-1,21,0.1970805407044522,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I consider health when choosing meat,My household primarily eats chicken,positive,explicit,80,-1,21,0.1970805407044522,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I consider health when choosing meat,I consider price when choosing meat,positive,explicit,60,-1,0,0.1970805407044522,0.4646382707588193,,0.4646382707588193
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I consider environmental impact of meat,I consider ethics when eating meat,positive,explicit,77,0,0,0.0998422223317821,0.0628156598457767,0.0279043301695314,0.0475351052442783
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I consider environmental impact of meat,I primarily eat chicken,positive,implicit,45,0,21,0.0998422223317821,1.0,0.0279043301695314,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I consider ethics when eating meat,I primarily eat chicken,positive,explicit,90,0,21,0.0628156598457767,1.0,0.0475351052442783,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I primarily eat chicken,My household primarily eats chicken,positive,explicit,98,21,21,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,I consider ethics when eating meat,I consider price when choosing meat,positive,implicit,40,0,0,0.0628156598457767,0.4646382707588193,0.0475351052442783,0.4646382707588193
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,Documentaries influence my views on meat,I consider animal intelligence,positive,explicit,65,-1,5,0.0814519243234502,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,Documentaries influence my views on meat,I consider ethics when eating meat,positive,explicit,60,-1,0,0.0814519243234502,0.0628156598457767,,0.0475351052442783
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,97773a8839d3f6fe,1,Documentaries influence my views on meat,I consider environmental impact of meat,positive,explicit,60,-1,0,0.0814519243234502,0.0998422223317821,,0.0279043301695314
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I approve eating animals if not cruel,I sometimes choose meat with fewer antibiotics,positive,explicit,80,5,-1,1.0,0.1401000898235885,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I approve eating animals if not cruel,My family has always eaten meat,positive,explicit,60,5,1,1.0,0.6669178317730934,1.0,0.6669178317730934
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I approve eating animals if not cruel,I eat meat regularly,positive,implicit,70,5,18,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I eat chicken most often,I eat meat regularly,positive,explicit,90,21,18,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I eat meat regularly,I like the taste of meat,positive,explicit,85,18,24,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I eat meat regularly,I like the texture of meat,positive,explicit,70,18,24,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I eat meat regularly,I want to get protein from meat,positive,explicit,80,18,14,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I like the taste of meat,I like the texture of meat,positive,explicit,95,24,24,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I like the taste of meat,I want to get protein from meat,positive,explicit,75,24,14,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I like the taste of meat,I eat chicken most often,positive,implicit,60,24,21,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I like the texture of meat,I eat chicken most often,positive,implicit,40,24,21,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I want to get protein from meat,I eat chicken most often,positive,explicit,70,14,21,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I want to get protein from meat,I dislike tofu,positive,implicit,50,14,-1,1.0,0.0428790651531234,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I want to get protein from meat,I eat meat regularly,positive,explicit,80,14,18,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I dislike tofu,I eat meat regularly,positive,implicit,55,-1,18,0.0428790651531234,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I approve eating animals if not cruel,I want to get protein from meat,positive,implicit,50,5,14,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I approve eating animals if not cruel,I dislike tofu,positive,implicit,35,5,-1,1.0,0.0428790651531234,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I approve eating animals if not cruel,I eat chicken most often,positive,implicit,40,5,21,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,ac2d736537b2aa39,1,I eat meat regularly,My family has always eaten meat,positive,explicit,90,18,1,1.0,0.6669178317730934,1.0,0.6669178317730934
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,87e1dbf2ddd33fb1,1,I am not a fan of pork,I enjoy eating different kinds of meat,negative,explicit,40,-1,-1,0.0573522508310733,0.0294686369718256,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,87e1dbf2ddd33fb1,1,I enjoy eating different kinds of meat,I limit meat to two or three days weekly,negative,explicit,65,-1,15,0.0294686369718256,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,87e1dbf2ddd33fb1,1,I limit meat to two or three days weekly,I question eating meat after seeing animal videos,positive,explicit,75,15,-1,1.0,0.0269520198765222,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,87e1dbf2ddd33fb1,1,I limit meat to two or three days weekly,My mom encourages eating less meat for health,positive,explicit,80,15,11,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,87e1dbf2ddd33fb1,1,I question eating meat after seeing animal videos,My mom cares about animal welfare,positive,explicit,70,-1,5,0.0269520198765222,0.7591080384305349,,0.7591080384305349
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,87e1dbf2ddd33fb1,1,My mom cares about animal welfare,My mom encourages eating less meat for health,positive,explicit,65,5,11,0.7591080384305349,1.0,0.7591080384305349,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,d4cec8da03bc12ab,1,Fasting made me feel healthier,I aspire to eat less meat,positive,implicit,65,20,7,1.0,0.1917535944542008,1.0,0.1917535944542008
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,d4cec8da03bc12ab,1,Fasting made me feel healthier,I eat meat out of habit,negative,implicit,40,20,-1,1.0,0.0512638173068574,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,d4cec8da03bc12ab,1,Fasting made me feel healthier,Rising meat prices may reduce consumption,positive,implicit,30,20,0,1.0,0.8854115964636141,1.0,0.8854115964636141
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,d4cec8da03bc12ab,1,I aspire to eat less meat,I eat meat out of habit,negative,explicit,70,7,-1,0.1917535944542008,0.0512638173068574,0.1917535944542008,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,d4cec8da03bc12ab,1,I aspire to eat less meat,Most family and friends eat meat,negative,implicit,50,7,9,0.1917535944542008,0.1954069138139554,0.1917535944542008,0.1954069138139554
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,d4cec8da03bc12ab,1,I aspire to eat less meat,Rising meat prices may reduce consumption,positive,explicit,55,7,0,0.1917535944542008,0.8854115964636141,0.1917535944542008,0.8854115964636141
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,d4cec8da03bc12ab,1,I eat meat out of habit,Most family and friends eat meat,positive,explicit,85,-1,9,0.0512638173068574,0.1954069138139554,,0.1954069138139554
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,d4cec8da03bc12ab,1,I eat meat out of habit,Rising meat prices may reduce consumption,negative,explicit,60,-1,0,0.0512638173068574,0.8854115964636141,,0.8854115964636141
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c842caeb15405a78,1,I am concerned about animal welfare,I prefer grass-fed meat,positive,explicit,75,5,0,1.0,0.0673797525225381,1.0,0.0584253093306484
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c842caeb15405a78,1,I am concerned about animal welfare,I select meat for health benefits,positive,implicit,30,5,11,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c842caeb15405a78,1,I am concerned about animal welfare,I avoid processed meats,positive,implicit,30,5,0,1.0,0.0761493644307854,1.0,0.0352732999444331
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c842caeb15405a78,1,I cook most meals at home,I avoid processed meats,positive,explicit,80,26,0,1.0,0.0761493644307854,1.0,0.0352732999444331
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c842caeb15405a78,1,I cook most meals at home,I eat less meat than before,positive,implicit,30,26,7,1.0,0.137116520683169,1.0,0.137116520683169
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c842caeb15405a78,1,I cook most meals at home,I eat meat with every meal,positive,explicit,60,26,19,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c842caeb15405a78,1,I cook most meals at home,My religion restricts some meats,positive,explicit,70,26,-1,1.0,0.1103683897771664,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c842caeb15405a78,1,I cook most meals at home,I select meat for health benefits,positive,explicit,70,26,11,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c842caeb15405a78,1,I avoid processed meats,I select meat for health benefits,positive,explicit,85,0,11,0.0761493644307854,1.0,0.0352732999444331,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c842caeb15405a78,1,I eat less meat than before,I eat meat with every meal,negative,explicit,65,7,19,0.137116520683169,1.0,0.137116520683169,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c842caeb15405a78,1,I eat meat with every meal,I select meat for health benefits,positive,implicit,30,19,11,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c842caeb15405a78,1,I eat meat with every meal,My religion restricts some meats,positive,explicit,70,19,-1,1.0,0.1103683897771664,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c842caeb15405a78,1,I prefer grass-fed meat,I select meat for health benefits,positive,explicit,90,0,11,0.0673797525225381,1.0,0.0584253093306484,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,740b157201268df1,1,I am an animal welfare advocate,I avoid eating octopus,positive,explicit,90,5,3,1.0,0.7884193356538691,1.0,0.7884193356538691
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,740b157201268df1,1,I am an animal welfare advocate,I love the taste of meat,negative,explicit,90,5,24,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,740b157201268df1,1,I am an animal welfare advocate,I seek ethically sourced meat,positive,explicit,80,5,0,1.0,0.0639609989187631,1.0,0.0509449604346767
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,740b157201268df1,1,I am an animal welfare advocate,I watch animal welfare documentaries,positive,explicit,70,5,5,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,740b157201268df1,1,I avoid eating octopus,I watch animal welfare documentaries,positive,explicit,90,3,5,0.7884193356538691,1.0,0.7884193356538691,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,740b157201268df1,1,I have health concerns,I reduce red meat consumption,positive,explicit,95,6,2,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,740b157201268df1,1,I love the taste of meat,I reduce red meat consumption,negative,explicit,80,24,2,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,740b157201268df1,1,I love the taste of meat,I seek ethically sourced meat,negative,implicit,40,24,0,1.0,0.0639609989187631,1.0,0.0509449604346767
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,740b157201268df1,1,I love the taste of meat,My family enjoys eating diverse foods,positive,implicit,60,24,1,1.0,0.6856211668818947,1.0,0.6856211668818947
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,740b157201268df1,1,I love the taste of meat,My family values animal welfare,negative,explicit,70,24,5,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,740b157201268df1,1,I reduce red meat consumption,I seek ethically sourced meat,positive,implicit,40,2,0,1.0,0.0639609989187631,1.0,0.0509449604346767
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,740b157201268df1,1,I seek ethically sourced meat,I watch animal welfare documentaries,positive,explicit,80,0,5,0.0639609989187631,1.0,0.0509449604346767,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,740b157201268df1,1,My family enjoys eating diverse foods,My family values animal welfare,negative,explicit,75,1,5,0.6856211668818947,1.0,0.6856211668818947,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,740b157201268df1,1,My family values animal welfare,I am an animal welfare advocate,positive,explicit,85,5,5,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,b3f7e055bf4647c4,1,I eat meat regularly,I grew up eating meat,positive,implicit,70,18,23,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,b3f7e055bf4647c4,1,I enjoy the versatility of meat,I eat meat regularly,positive,implicit,60,25,18,0.2347886466518858,1.0,0.2347886466518858,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,b3f7e055bf4647c4,1,I eat meat regularly,I like meat's protein content,positive,implicit,60,18,14,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,b3f7e055bf4647c4,1,I eat meat regularly,My family eats meat regularly,positive,implicit,70,18,1,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,b3f7e055bf4647c4,1,I eat meat regularly,My friends enjoy the flavor of meat,positive,implicit,50,18,9,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,b3f7e055bf4647c4,1,I have meatless meals to save money,I eat meat regularly,negative,explicit,40,12,18,0.2192245846652061,1.0,0.2139193272156972,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,b3f7e055bf4647c4,1,I have meatless meals to save money,I look for the best meat prices,positive,implicit,60,12,0,0.2192245846652061,0.9260206810338674,0.2139193272156972,0.9260206810338674
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,b3f7e055bf4647c4,1,I grew up eating meat,My family eats meat regularly,positive,explicit,80,23,1,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,b3f7e055bf4647c4,1,I like meat's protein content,I enjoy the versatility of meat,positive,explicit,40,14,25,1.0,0.2347886466518858,1.0,0.2347886466518858
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,b3f7e055bf4647c4,1,I like meat's protein content,I grew up eating meat,positive,implicit,30,14,23,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,b3f7e055bf4647c4,1,My family eats meat regularly,My friends enjoy the flavor of meat,positive,explicit,40,1,9,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,a7ac88105b8c14d3,1,High meat prices affect my habits,I am a heavy meat eater,negative,explicit,60,0,18,1.0,0.3071460961313079,1.0,0.3071460961313079
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,a7ac88105b8c14d3,1,High meat prices affect my habits,I eat meat at most meals,negative,explicit,60,0,19,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,a7ac88105b8c14d3,1,High meat prices affect my habits,I plan meals around meat sales,positive,explicit,90,0,26,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,a7ac88105b8c14d3,1,I am a heavy meat eater,I eat meat at most meals,positive,explicit,95,18,19,0.3071460961313079,1.0,0.3071460961313079,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,a7ac88105b8c14d3,1,I am a heavy meat eater,I prefer beef over poultry,positive,implicit,50,18,3,0.3071460961313079,1.0,0.3071460961313079,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,a7ac88105b8c14d3,1,I am a heavy meat eater,I want to get enough protein,positive,implicit,50,18,10,0.3071460961313079,1.0,0.3071460961313079,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,a7ac88105b8c14d3,1,I am a heavy meat eater,I seek complete protein from meat,positive,implicit,40,18,14,0.3071460961313079,1.0,0.3071460961313079,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,a7ac88105b8c14d3,1,I am a heavy meat eater,I value the health benefits of meat,positive,implicit,45,18,11,0.3071460961313079,0.5387701337202903,0.3071460961313079,0.5387701337202903
